Trial,Dose,Well,Minute,MD ,MV,TD
1,1,A5,13,0.109823399,3.294655877,196.583885
2,1,A5,13,0.264208311,7.926138223,466.856085
3,1,A5,13,0.128204928,3.846093527,227.563748
1,1,A5,14,0.113947611,3.418381199,202.484904
2,1,A5,14,0.055832982,1.674965571,99.326875
3,1,A5,14,0.101196881,3.035861798,181.243614
1,1,A5,15,0.123966455,3.718941555,218.428894
2,1,A5,15,0.132673456,3.980148238,234.96469
3,1,A5,15,0.183426991,5.502730041,316.96184
1,1,A5,16,0.104993601,3.149763617,187.518571
2,1,A5,16,0.199064703,5.971859977,340.997837
3,1,A5,16,0.014853205,0.445590296,26.126788
1,1,A5,17,0.12602594,3.780726003,220.419369
2,1,A5,17,0.088033026,2.640954696,156.170589
3,1,A5,17,0.008845265,0.265354522,12.029561
1,1,A5,18,0.148341963,4.450195342,260.191803
2,1,A5,18,0.114573776,3.437165559,199.931239
3,1,A5,18,0.017706364,0.531183699,23.071392
1,1,A5,19,0.150762898,4.522821218,268.659485
2,1,A5,19,0.11528288,3.458439718,200.592211
3,1,A5,19,0.035933063,1.077975266,64.212383
1,1,A5,20,0.161690733,4.850654518,276.652844
2,1,A5,20,0.141305474,4.239102919,247.849802
3,1,A5,20,0.06060099,1.818002565,107.263753
1,1,A5,21,0.179718863,5.391487366,319.360419
2,1,A5,21,0.173957934,5.218671413,301.643058
3,1,A5,21,0.077577427,2.327289882,138.165397
1,1,A5,22,0.173098611,5.19288603,306.55764
2,1,A5,22,0.155148916,4.654398299,272.751794
3,1,A5,22,0.04470579,1.34115461,76.13396
1,1,A5,23,0.165864143,4.975854853,292.584348
2,1,A5,23,0.115762543,3.472826016,202.815976
3,1,A5,23,0.036453475,1.093587663,63.647767
1,1,A5,24,0.160972501,4.82910641,283.79452
2,1,A5,24,0.080794981,2.423816354,140.502472
3,1,A5,24,0.06452861,1.935829978,115.248097
1,1,A5,25,0.127969088,3.839016957,227.912945
2,1,A5,25,0.03853887,1.156149202,67.635717
2,1,A6,1,0.206066647,6.181908246,348.870834
2,1,A6,2,0.193811856,5.814273732,335.488322
2,1,A6,3,0.140301302,4.208980022,252.12144
2,1,A6,4,0.187886318,5.636509732,330.11626
2,1,A6,5,0.212409687,6.372209317,364.070203
2,1,A6,6,0.080049398,2.401449356,141.687435
2,1,A6,7,0.059149661,1.774465828,105.759594
2,1,A6,8,0.063388965,1.9016442,86.018825
2,1,A6,9,0.076275173,2.288221912,135.235882
2,1,A6,10,0.075968706,2.279029807,134.008797
2,1,A6,11,0.101018772,3.030519308,177.995076
2,1,A6,12,0.112175464,3.365217149,185.313866
2,1,A6,13,0.186699201,5.600897187,329.897488
2,1,A6,14,0.142990565,4.289655905,251.091432
2,1,A6,15,0.141742137,4.252205171,248.615708
2,1,A6,16,0.055566727,1.666976421,98.742073
2,1,A6,17,0.009348922,0.280464398,16.603685
2,1,A6,18,0.019151415,0.574534072,33.725642
2,1,A6,19,0.046763522,1.402886186,82.023218
2,1,A6,20,0.076848772,2.305431183,135.714931
2,1,A6,21,0.116279929,3.488352394,203.489876
2,1,A6,22,0.105561396,3.1667945,185.788057
2,1,A6,23,0.164589974,4.937628703,288.032455
2,1,A6,24,0.134477518,4.03426736,234.797746
2,1,A6,25,0.209527616,6.285741408,364.578051
1,2,A6,1,0.181896213,5.456808777,325.594221
3,2,A6,1,0.147081979,4.412395836,262.100086
1,2,A6,2,0.177710007,5.331221537,298.375102
3,2,A6,2,0.158196862,4.745842844,264.188759
1,2,A6,3,0.177976743,5.339230871,279.957416
3,2,A6,3,0.156618248,4.698479899,278.310627
1,2,A6,4,0.176469282,5.294004599,314.997668
3,2,A6,4,0.15679764,4.703864201,279.570193
1,2,A6,5,0.131429678,3.94283547,225.139038
3,2,A6,5,0.147459658,4.423725896,263.36295
1,2,A6,6,0.180853089,5.425519291,321.556792
3,2,A6,6,0.127012679,3.810329815,226.59062
1,2,A6,7,0.16540811,4.962172968,295.418885
3,2,A6,7,0.159150446,4.774448298,279.627333
1,2,A6,8,0.162616293,4.878423346,290.107467
3,2,A6,8,0.162502138,4.87499633,288.278792
1,2,A6,9,0.171206112,5.136113378,305.089292
3,2,A6,9,0.172865513,5.185890663,302.341783
1,2,A6,10,0.143466473,4.303932878,255.226856
3,2,A6,10,0.202963451,6.088815521,360.666052
1,2,A6,11,0.124780361,3.743357251,221.984262
3,2,A6,11,0.199722212,5.991586195,345.918871
1,2,A6,12,0.123555611,3.706617504,219.805432
3,2,A6,12,0.172618883,5.178491359,306.225898
1,2,A6,13,0.127775213,3.833205531,228.717631
3,2,A6,13,0.198941889,5.968173834,352.326085
1,2,A6,14,0.055960685,1.678796882,99.442138
3,2,A6,14,0.168497293,5.054845562,301.441657
