Trail,Dose,Well,Minute,MD,MV,TD
1,2,B5,21,0.096491905,2.894714968,166.834504
2,2,D1,20,0.097116112,2.913442953,166.748364
1,2,B5,8,0.097730111,2.931864636,166.532109
1,2,B4,10,0.128007632,3.840184,166.409922
2,2,D1,10,0.106980498,3.209377871,166.354675
3,2,C1,18,0.093851799,2.815514989,166.305387
3,2,A6,20,0.122455803,3.673625082,165.070423
3,2,B1,19,0.092620787,2.778583253,164.309277
2,2,D1,7,0.0984621,2.953817115,164.136321
1,2,B4,25,0.127619577,3.828540249,163.991157
2,2,C6,15,0.104121618,3.123605982,163.783305
1,2,B1,22,0.106727591,3.201785509,163.506669
1,2,B3,8,0.094464624,2.833895501,163.140406
1,2,B6,2,0.096406532,2.892157238,163.023446
3,2,B5,9,0.096686804,2.900562699,163.013951
1,2,B5,14,0.09512092,2.853583661,162.656774
2,2,D2,6,0.092060962,2.761787806,161.106684
2,2,C1,18,0.093371224,2.801099994,160.13165
1,2,B1,7,0.09047762,2.714295319,160.05491
1,2,B1,18,0.091675247,2.750220684,159.606605
1,2,B4,21,0.106407669,3.192185523,158.547427
2,2,C1,16,0.091870874,2.756088693,158.109775
1,2,B3,1,0.090702016,2.721023556,157.640104
1,2,B2,7,0.092814627,2.784399817,157.506422
2,2,C1,2,0.160193389,4.805729969,157.470101
2,2,C3,17,0.091942714,2.758241056,156.762327
1,2,B3,24,0.1087647,3.262901349,155.642286
1,2,B2,10,0.119330945,3.579882736,154.414243
1,2,C1,6,0.088127851,2.643796533,154.047483
1,2,B2,9,0.093400061,2.801969161,153.5497
1,2,B4,22,0.099038784,2.971121343,153.411077
3,2,C1,20,0.113363642,3.400860461,152.474099
1,2,C1,9,0.089090394,2.67267718,152.255483
1,2,B1,16,0.087191744,2.615718286,151.626443
2,2,C6,16,0.101880772,3.056379818,151.191065
3,2,B5,20,0.134267644,4.027973224,151.185367
2,2,C1,7,0.088262611,2.647839192,150.75254
2,2,D3,2,0.199803391,5.994014601,150.25215
3,2,B6,23,0.083550258,2.506473926,148.552358
2,2,D4,8,0.083933596,2.517972527,148.478532
1,2,B6,16,0.088924876,2.667715428,148.415618
1,2,B6,1,0.086245006,2.587316292,148.16892
3,2,C2,6,0.082668869,2.480031328,147.481263
1,2,B1,5,0.084052297,2.521530839,147.343677
1,2,C1,3,0.083122804,2.493649858,146.379257
1,2,B2,17,0.088102499,2.643035871,145.721534
2,2,C6,22,0.113494169,3.404780492,145.386031
2,2,C1,17,0.08516417,2.554893826,145.119745
2,2,B6,16,0.084059563,2.521754377,145.002747
3,2,B1,10,0.081592306,2.44773377,144.989528
1,2,B6,4,0.085039065,2.551139025,144.736489
2,2,C6,8,0.104241902,3.127210578,144.270793
3,2,A6,12,0.080825592,2.424734238,144.192856
3,2,B1,20,0.106573744,3.197167984,143.767981
1,2,C1,16,0.082878983,2.486335986,143.712156
1,2,C1,17,0.082926196,2.487758843,143.379393
1,2,B6,5,0.086117046,2.583475455,143.040413
1,2,B2,16,0.085790053,2.573668025,142.926229
2,2,B6,2,0.176631334,5.298852769,142.894749
1,2,B3,16,0.083176237,2.495252573,142.564071
2,2,D4,20,0.081193002,2.435757143,142.087753
3,2,B1,9,0.084252893,2.527551595,142.050377
3,2,B6,22,0.079916916,2.397472946,141.852526
2,2,C6,9,0.093505882,2.805139703,141.567905
2,2,B6,15,0.105417975,3.162493426,140.627578
1,2,B4,6,0.080309014,2.40923429,140.219538
1,2,B6,15,0.088120486,2.643574849,139.759091
1,2,B4,8,0.081821508,2.45460874,138.93292
3,2,B6,5,0.077701342,2.331008949,138.230687
2,2,D1,6,0.081000383,2.429977706,137.700651
1,2,B4,5,0.078753866,2.362583266,137.189234
3,2,B2,17,0.076922079,2.307631392,136.998223
2,2,B6,13,0.082221928,2.466621435,136.89951
1,2,B6,22,0.110596355,3.317841261,136.807691
1,2,B3,18,0.078730794,2.361890329,136.283004
3,2,B6,24,0.079747326,2.392386459,135.809697
2,2,C6,6,0.090462029,2.713829466,135.421658
1,2,B6,12,0.09503834,2.851109352,134.954443
1,2,B5,18,0.076596194,2.297851848,134.732706
2,2,C6,11,0.117864646,3.535888135,134.601426
3,2,B2,16,0.074972359,2.249139176,133.750688
2,2,B6,6,0.079803467,2.394069087,132.792969
1,2,B1,6,0.075204498,2.25610303,132.059099
1,2,B3,13,0.086089175,2.582640287,131.974705
1,2,B6,13,0.095174443,2.85519096,131.911778
3,2,B4,8,0.07379187,2.21372493,130.980569
1,2,B5,9,0.08008324,2.402461732,130.856014
1,2,B6,3,0.07971417,2.391391598,130.731238
1,2,B1,4,0.074023794,2.220681796,130.651997
3,2,C1,6,0.073177723,2.195301586,130.549057
1,2,B2,6,0.074726299,2.241758711,130.397392
1,2,B3,22,0.085353934,2.560579915,130.250104
1,2,C1,20,0.074828077,2.244805977,129.452573
1,2,B4,16,0.076823041,2.304656806,128.909063
3,2,B3,6,0.072126703,2.163774591,128.674039
1,2,B1,17,0.072697101,2.180881945,127.801503
1,2,C1,18,0.073251533,2.197515802,127.384416
2,2,D1,17,0.073291141,2.1987034,127.380003
1,2,B4,20,0.074757823,2.242704089,127.237815
1,2,B1,9,0.076614363,2.298396729,127.179842
1,2,B6,23,0.09778892,2.933632126,126.930018
2,2,C6,21,0.102380777,3.071379443,126.849783
2,2,D3,6,0.071659286,2.14975073,126.621958
3,2,B5,17,0.07055612,2.116653604,126.083786
1,2,B6,10,0.097711498,2.931299868,125.852409
1,2,B6,17,0.076683817,2.300479353,125.608093
1,2,B5,1,0.071290477,2.138682221,125.186077
2,2,D2,16,0.071711425,2.151316783,125.064726
2,2,D1,2,0.160083668,4.802437439,125.025345
3,2,B2,7,0.069894991,2.096820258,124.762559
2,2,D2,19,0.071191598,2.135719495,124.086956
1,2,B6,24,0.09259097,2.777689032,123.331172
3,2,B1,8,0.068884174,2.066498079,122.269409
1,2,B3,2,0.07025299,2.107559753,122.240202
1,2,B1,3,0.068935193,2.068027734,121.670616
1,2,C1,8,0.070636082,2.119054939,121.564697
3,2,B5,8,0.068136162,2.044057076,120.941688
2,2,C1,6,0.071973605,2.159175958,120.555789
1,2,B1,1,0.06904298,2.071261051,120.203829
1,2,B3,4,0.068118819,2.043536969,119.548527
1,2,B5,22,0.067462384,2.023849357,119.543344
2,2,B6,25,0.067455142,2.023626269,118.248864
3,2,B2,8,0.06644034,1.993184045,117.931603
1,2,B5,4,0.065701067,1.971005048,117.407807
1,2,B3,3,0.067329692,2.019861374,117.086335
1,2,B5,17,0.065534909,1.966025598,116.127859
2,2,D4,2,0.11309886,3.392913938,116.03943
3,2,B6,4,0.064683652,1.940481934,115.719054
2,2,C3,18,0.066273117,1.988164371,114.917585
3,2,A6,6,0.063882929,1.916461967,113.967145
3,2,B4,16,0.067386876,2.021580918,113.816434
1,2,B5,3,0.063775538,1.913238234,113.775559
2,2,D1,8,0.071615404,2.148432101,113.510416
1,2,B6,9,0.068369515,2.051064398,113.014808
3,2,B2,11,0.062889673,1.886664283,112.761184
1,2,B6,21,0.077573392,2.327168167,111.317818
1,2,B5,2,0.061987455,1.859595464,110.957545
1,2,B6,25,0.089650872,2.68948941,110.898129
1,2,B4,2,0.062636702,1.879075797,110.428506
1,2,B3,5,0.064131398,1.923915957,110.241873
3,2,B1,7,0.061557482,1.846699899,109.880105
2,2,C3,20,0.061700396,1.850988722,108.160795
1,2,B5,16,0.060530432,1.815888567,107.683639
1,2,B6,11,0.072122291,2.163640507,106.668868
1,2,B5,10,0.078315745,2.349438791,106.274466
3,2,B3,17,0.059399315,1.781952113,106.265375
1,2,C1,7,0.061058368,1.831723571,106.180502
3,2,B2,19,0.059366869,1.780981994,105.673026
1,2,B1,2,0.059139243,1.774153732,105.386131
3,2,A6,9,0.061516132,1.845458375,103.716199
2,2,C5,6,0.064538016,1.936115947,103.196288
3,2,B6,16,0.057563627,1.726885627,102.808637
1,2,C1,5,0.058226225,1.746763479,102.594608
3,2,B5,7,0.057262107,1.717839395,102.212861
3,2,B3,11,0.056816655,1.704476244,101.815446
2,2,C6,7,0.06722803,2.016809219,101.581554
3,2,B2,18,0.057009567,1.710263279,101.363011
1,2,B4,4,0.058365982,1.750954164,99.80583
1,2,B5,5,0.055812619,1.67435294,99.29065
1,2,B6,7,0.05701978,1.710568512,97.731903
1,2,B6,6,0.058500261,1.754984658,97.461435
3,2,B3,18,0.053910628,1.61729531,95.745275
1,2,B5,7,0.056724397,1.701707914,95.183539
1,2,B6,8,0.056125808,1.68374795,94.179105
1,2,B6,18,0.057478605,1.724332505,93.862562
1,2,B4,7,0.05294643,1.588371002,91.967949
2,2,D2,17,0.050153516,1.504580638,89.574179
1,2,B4,1,0.050951245,1.528514943,89.470387
2,2,D1,16,0.052260439,1.567792516,88.895007
2,2,C6,2,0.119604011,3.588066853,87.789344
3,2,B3,19,0.049318005,1.479519961,87.588776
2,2,B6,24,0.048696234,1.460866765,86.094942
1,2,B4,17,0.051126957,1.533788989,84.973002
2,2,B6,10,0.047990579,1.439700238,84.655382
1,2,B4,9,0.050880934,1.526407273,83.597374
2,2,C3,19,0.04694168,1.408228597,82.335706
3,2,B4,9,0.048291604,1.448728843,81.419645
3,2,B6,2,0.045999036,1.37994975,80.820306
3,2,B6,13,0.043511339,1.305321509,76.405911
1,2,B4,19,0.04483293,1.344969434,76.036649
2,2,D2,18,0.042756688,1.282682195,75.764852
1,2,B3,7,0.043506916,1.305190156,75.528007
3,2,B6,19,0.042502172,1.275049145,75.52636
3,2,B6,18,0.042280564,1.268399145,74.709756
2,2,B6,23,0.040497736,1.214912933,72.207463
3,2,B3,20,0.052880849,1.586401311,70.9661
3,2,B6,17,0.036086321,1.08257352,64.269737
3,2,B6,20,0.046268841,1.388045175,62.139054
3,2,B4,18,0.034565604,1.03695466,60.973726
3,2,B2,10,0.032917329,0.987506702,58.494093
3,2,A6,8,0.032962421,0.988858235,58.442373
2,2,B6,7,0.031398954,0.941956471,55.073766
1,2,B5,6,0.031142408,0.934257458,54.281218
3,2,B6,6,0.029657656,0.889717601,52.909258
3,2,B2,20,0.038162161,1.144847224,51.557079
1,2,C1,10,0.036678726,1.100345903,49.956425
3,2,C2,10,0.027242431,0.817260045,48.4098
2,2,B6,9,0.026388213,0.791632998,47.26129
3,2,B4,19,0.026001878,0.78004686,46.127331
3,2,B4,20,0.034143139,1.024278717,45.512804
3,2,C2,7,0.025490061,0.764691731,45.499759
3,2,B4,10,0.025044768,0.751332583,44.504553
2,2,B6,22,0.024377544,0.731316917,43.245763
3,2,B6,21,0.024498775,0.734952688,43.117844
3,2,C2,9,0.025116692,0.753490872,42.346743
3,2,B2,9,0.02436886,0.731055771,41.085898
3,2,B6,11,0.021706059,0.651172365,38.918964
3,2,B6,12,0.020881084,0.626423107,37.168329
3,2,A6,7,0.020730653,0.621909765,37.004216
3,2,C2,8,0.017459977,0.523791324,30.99146
3,2,B6,1,0.016898102,0.506935539,29.926538
3,2,B6,8,0.016330201,0.489899949,28.986107
3,2,B6,9,0.015596935,0.467900819,26.296433
3,2,B6,7,0.013504529,0.40512986,24.105584
1,2,B3,6,0.013379896,0.401391365,22.745824
3,2,B3,10,0.012694215,0.380820838,22.55762
3,2,B3,9,0.011890955,0.356723541,20.04815
3,2,B6,10,0.010686287,0.320583984,18.989532
3,2,B3,7,0.007812508,0.234371826,13.945327
3,2,B3,8,0.006018665,0.180557352,10.68313
2,2,B6,8,0.005224152,0.156722878,9.366905
1,3,A6,23,0.287800563,8.63388268,402.632987
1,3,A1,12,0.220260233,6.607718139,390.521393
1,3,B1,23,0.216151465,6.484456034,384.749607
1,3,A5,25,0.244568813,7.336972646,384.462174
3,3,A3,13,0.21434464,6.430249494,381.319114
3,3,A3,14,0.215003027,6.449999321,376.685303
3,3,A6,14,0.20841687,6.252414521,365.146357
3,3,A3,24,0.207423875,6.222631784,362.784357
3,3,A6,15,0.20230675,6.069115034,359.701401
3,3,A3,15,0.202211406,6.066255722,358.723035
1,3,B1,14,0.19838207,5.951378304,347.367005
3,3,A6,13,0.194531749,5.835873773,346.461045
3,3,A3,22,0.195744112,5.872238368,345.488357
1,3,A6,24,0.310680331,9.3202943,341.748364
3,3,A3,11,0.192781133,5.783354828,341.029825
3,3,A3,25,0.19217047,5.765036918,339.180879
1,3,A1,22,0.190793478,5.723725337,337.132075
3,3,A3,12,0.1977828,5.933401642,334.84628
3,3,A4,12,0.197931898,5.937875275,334.702839
3,3,A1,4,0.190145274,5.70428075,332.183794
3,3,A3,5,0.187705853,5.63109613,331.300831
3,3,A3,4,0.187999396,5.639907693,328.434944
1,3,A5,21,0.186399902,5.591911453,327.131828
1,3,B1,13,0.182826927,5.484731132,326.163237
3,3,A6,5,0.183428082,5.502765463,325.034562
3,3,A3,3,0.181996226,5.459814201,317.583414
2,3,A5,11,0.184850891,5.545445244,317.573831
3,3,A4,3,0.180528898,5.415793775,314.66187
3,3,A6,4,0.178975719,5.369199279,312.670581
3,3,A4,11,0.174379239,5.231304375,311.266941
1,3,A1,14,0.177263633,5.317834524,310.743148
1,3,A2,2,0.173774769,5.21317129,309.840413
1,3,A6,22,0.175152467,5.254497128,308.618647
1,3,A2,12,0.174288297,5.22857804,308.490285
3,3,A5,5,0.174187368,5.225549044,307.963266
3,3,A5,25,0.174925603,5.247693869,307.869062
3,3,A1,21,0.176359218,5.29070097,307.217758
3,3,A3,6,0.172032652,5.160907852,306.734219
2,3,A2,5,0.173987764,5.219561193,306.218465
3,3,A3,21,0.175793595,5.273737191,306.056649
1,3,A1,11,0.168566363,5.056920436,301.396657
2,3,A5,10,0.170558483,5.116685057,300.524047
1,3,A1,25,0.168289354,5.04860958,300.396496
3,3,A4,14,0.170152987,5.104520342,298.108033
3,3,A4,15,0.167649878,5.029425428,297.410883
3,3,A3,16,0.168328435,5.049783178,296.594702
3,3,A6,12,0.174431966,5.232889322,295.662183
1,3,A1,13,0.164980257,4.949341896,293.169916
3,3,A4,5,0.165180735,4.955350773,292.700262
1,3,A2,5,0.171889101,5.156601354,290.66447
3,3,A5,15,0.164016679,4.920434391,290.637555
3,3,A4,13,0.16551679,4.965432648,288.826798
2,3,A5,9,0.164853409,4.945537801,288.65832
1,3,B1,24,0.164749493,4.942416863,288.311612
3,3,A4,4,0.165595433,4.967792022,288.301649
3,3,A6,25,0.163039961,4.891129943,287.602492
2,3,A5,8,0.161727234,4.851749651,287.389294
2,3,A1,11,0.16742439,5.022662776,286.463131
3,3,A5,4,0.163328282,4.899781437,285.334508
1,3,A1,10,0.160135666,4.804002573,285.041485
2,3,B1,10,0.161474682,4.844172394,284.679864
3,3,A3,1,0.157885451,4.73649461,281.193988
1,3,A5,11,0.159677925,4.790272027,281.192826
1,3,A2,23,0.157861429,4.735779713,280.046175
3,3,A3,2,0.160192318,4.805702746,278.894826
1,3,A6,25,0.263111301,7.893223456,277.845534
2,3,A2,12,0.162644558,4.879271273,277.308972
2,3,A2,4,0.162487664,4.874562286,277.203954
3,3,A4,22,0.156653827,4.699547247,277.12062
1,3,A2,13,0.155040913,4.651163043,275.662743
3,3,A6,24,0.156860066,4.705735266,274.661975
1,3,A2,1,0.152767177,4.58294973,271.161739
2,3,B1,11,0.153842784,4.615219584,269.6864
3,3,A2,5,0.152270327,4.568044814,269.518479
2,3,A5,12,0.153223168,4.59662828,269.059883
2,3,A2,11,0.15692148,4.707579533,268.963416
1,3,A1,9,0.152640981,4.57916681,268.953408
3,3,A6,3,0.153934287,4.617961817,268.61533
1,3,A2,15,0.150278841,4.508301672,267.796895
1,3,A2,14,0.152840873,4.585165753,267.777209
3,3,A3,23,0.183065959,5.491904354,266.544036
1,3,A6,14,0.158350351,4.750444872,265.553538
3,3,A1,22,0.149883695,4.496450995,265.144257
2,3,A3,21,0.156514039,4.695358239,264.039184
2,3,A1,13,0.15543056,4.662847538,263.921091
3,3,B1,13,0.148165243,4.444892471,263.882297
1,3,A6,21,0.152164559,4.564871699,262.483864
3,3,A2,4,0.150365283,4.510896275,262.387418
2,3,A2,14,0.151109261,4.533212869,261.267912
3,3,A5,14,0.149190816,4.475661578,260.934738
3,3,A4,21,0.149036007,4.471018507,260.51494
2,3,A1,6,0.156757764,4.702671542,260.217888
1,3,A1,15,0.145621652,4.368588487,259.934648
1,3,B1,12,0.146810515,4.40425431,259.560991
2,3,A3,11,0.147364382,4.420869272,259.066584
2,3,A1,12,0.148365715,4.450912286,258.304709
2,3,B1,5,0.145988256,4.37958802,258.107236
2,3,A5,7,0.150977118,4.529248897,257.415986
1,3,A1,24,0.146976557,4.409233496,256.033162
2,3,B1,19,0.14480171,4.343990634,255.864621
2,3,A5,5,0.144636203,4.339026516,255.716807
2,3,A1,4,0.149911808,4.497293049,255.149897
3,3,A5,3,0.145980164,4.379343272,254.297446
3,3,A6,2,0.14578016,4.373345663,253.803258
3,3,B1,14,0.144366482,4.330931716,253.218809
2,3,A5,1,0.167224484,5.016659445,253.010644
2,3,B2,5,0.142505045,4.275091205,251.806414
2,3,A2,3,0.140409542,4.212229042,250.631033
2,3,A1,21,0.159029529,4.77082007,249.99442
3,3,A4,2,0.14343159,4.302886801,249.714399
3,3,A5,2,0.143408753,4.302203567,249.674639
1,3,A6,20,0.140119315,4.203516776,247.730949
2,3,B1,20,0.140551753,4.216491474,246.94943
1,3,A2,25,0.137577679,4.127273218,246.676779
2,3,A5,3,0.137968075,4.138983681,246.273013
3,3,A4,25,0.139008226,4.17018753,245.905552
2,3,A1,14,0.142055075,4.26159119,245.897334
3,3,A6,11,0.137960835,4.138767813,245.432326
3,3,A5,24,0.140147662,4.204370189,245.11826
1,3,A2,3,0.137041054,4.111172104,244.892363
2,3,A3,20,0.138202008,4.146003288,244.202949
1,3,B1,22,0.138730689,4.16186325,244.166013
3,3,B1,21,0.139577146,4.187254697,243.980852
2,3,A1,2,0.145883454,4.376438574,243.479485
2,3,A2,15,0.146113715,4.383349214,243.42545
3,3,A5,13,0.137495225,4.124800074,243.091558
3,3,B1,12,0.143063772,4.291853846,241.777774
1,3,A2,22,0.139380015,4.181341836,241.406186
3,3,A1,6,0.18040309,5.412006063,241.018528
2,3,A1,5,0.136316658,4.089441883,241.007851
3,3,A2,11,0.134522503,4.035620593,240.660758
2,3,B1,9,0.136636633,4.099038133,240.070564
3,3,A2,15,0.135305428,4.059104865,239.761218
1,3,A2,4,0.138400141,4.151945947,239.709044
2,3,B1,4,0.140584414,4.217471596,239.555842
2,3,A4,5,0.135650177,4.069444994,239.015612
3,3,A2,10,0.133841238,4.015182403,238.906609
2,3,A5,19,0.136535863,4.096020669,238.801224
1,3,A5,15,0.154843659,4.64525143,238.149547
3,3,A1,12,0.140377332,4.211259469,237.939578
3,3,A2,3,0.13604387,4.081257226,237.396554
3,3,A4,24,0.135713229,4.071341252,237.362438
3,3,B1,22,0.134022917,4.02063156,237.08654
2,3,A2,21,0.142666057,4.279923709,236.96832
1,3,A5,10,0.13498621,4.0495309,236.900798
3,3,A2,2,0.135349442,4.060425554,235.643379
3,3,A2,12,0.139157703,4.1746743,235.593992
3,3,A4,1,0.132054374,3.961574256,235.18884
3,3,A2,14,0.133836167,4.015026927,234.347128
3,3,A1,11,0.130969081,3.929017247,234.041748
2,3,B1,13,0.13728279,4.118426403,233.929875
2,3,A5,2,0.139672207,4.190103926,233.392258
3,3,A1,20,0.131167038,3.934955885,233.346161
2,3,B1,12,0.131716268,3.95142917,233.269511
2,3,A5,4,0.137643357,4.129243845,233.030204
3,3,A2,13,0.130777672,3.923272473,232.653479
3,3,A6,22,0.131376929,3.941252363,232.405788
2,3,A5,18,0.134477796,4.03427765,232.377632
2,3,A1,23,0.147818197,4.43448825,232.222388
3,3,B1,24,0.132606288,3.978132638,232.19361
1,3,A2,24,0.130928049,3.92778309,231.742646
1,3,A1,8,0.133788555,4.013599087,231.587988
2,3,B1,14,0.134270731,4.028061483,230.945658
2,3,B2,4,0.135263302,4.057844648,230.488667
2,3,B1,3,0.128907713,3.867177588,230.358084
2,3,A2,23,0.141735789,4.252014329,230.178922
2,3,A4,15,0.135899653,4.076929674,229.534514
1,3,A6,16,0.128941631,3.868193966,229.516103
2,3,A5,13,0.135724899,4.071688166,229.375079
1,3,A2,11,0.128354942,3.850598699,228.856862
1,3,A6,11,0.136717773,4.101472627,228.455398
3,3,A2,1,0.127830461,3.834858881,227.410391
2,3,B1,15,0.130192345,3.905713507,226.795065
2,3,B2,3,0.126787579,3.803573042,226.315829
2,3,A1,15,0.133275782,3.998215489,226.302278
1,3,A2,21,0.132413267,3.972339529,224.97014
2,3,A1,16,0.130546563,3.916349001,224.801181
2,3,A2,2,0.134683448,4.04044804,224.651992
2,3,A4,13,0.131425013,3.942697914,224.342498
2,3,A2,22,0.132736242,3.982032339,224.191513
3,3,B1,11,0.125130731,3.753870503,223.858878
2,3,A2,1,0.147994324,4.439765351,223.767418
1,3,A3,22,0.127045475,3.811311648,223.600036
2,3,A6,12,0.127321404,3.81958959,223.449064
1,3,A4,16,0.145721695,4.371588178,223.099915
2,3,A2,24,0.148028665,4.440800241,221.302854
3,3,A3,19,0.124462042,3.733807627,221.293511
2,3,A3,19,0.124262792,3.727834585,220.317931
2,3,A6,13,0.130533381,3.915945771,220.079281
2,3,A1,22,0.130656728,3.919647114,220.02593
2,3,A1,3,0.123661247,3.709789336,219.746036
2,3,A6,15,0.127638354,3.829098425,219.665608
1,3,A3,25,0.123087478,3.692573448,218.849536
3,3,B1,15,0.122877307,3.686267548,218.475852
2,3,A2,13,0.131748313,3.952391763,218.175207
2,3,A6,14,0.126007262,3.780168814,217.740548
3,3,B1,4,0.123979693,3.71933909,216.592523
2,3,B1,8,0.122361755,3.670800753,216.090859
1,3,A3,24,0.122363168,3.670841983,215.359175
3,3,A3,20,0.120925912,3.627729916,215.127198
2,3,A5,20,0.121363732,3.64085834,214.93517
2,3,A1,24,0.141749163,4.252418393,214.324735
3,3,B1,20,0.119881465,3.596392734,213.50889
1,3,A3,23,0.119724709,3.591691756,212.032459
2,3,A3,10,0.119697946,3.590887877,211.985062
3,3,A4,23,0.145041049,4.351170864,211.46985
1,3,A6,15,0.118669437,3.560032959,211.350267
3,3,A6,23,0.144415969,4.332417544,211.136146
1,3,A6,18,0.11953934,3.586129552,210.747856
3,3,B1,25,0.118342592,3.550228937,209.348046
2,3,B1,21,0.126916155,3.80743017,209.28474
2,3,B1,2,0.123869,3.716016026,206.985099
1,3,B1,25,0.115446398,3.463343134,206.302714
2,3,A5,14,0.119343371,3.580249473,205.986658
3,3,A6,6,0.11541689,3.462454476,205.788315
2,3,A1,25,0.1360054,4.080108353,204.824132
1,3,A6,17,0.115352475,3.46052623,204.404586
3,3,A3,10,0.114613657,3.438361837,204.01231
2,3,A2,25,0.133602284,4.008009862,204.010687
1,3,A4,1,0.114479122,3.434325301,203.200441
3,3,A5,22,0.115112782,3.453334974,202.943834
2,3,A5,23,0.122034458,3.660980006,202.699234
1,3,A3,14,0.115616459,3.468445157,202.213186
3,3,A1,24,0.116685762,3.500525133,201.399625
3,3,A1,3,0.115817518,3.474476743,201.290846
1,3,A3,13,0.112598272,3.377902007,200.875317
3,3,A1,23,0.137405224,4.122098233,200.611627
2,3,B1,18,0.114918542,3.447513031,200.1881
2,3,B1,22,0.115790625,3.473664572,200.0862
3,3,B1,5,0.112215524,3.366419486,198.845909
2,3,A5,22,0.118371353,3.551089225,198.627131
3,3,B1,19,0.111201826,3.336007332,198.384058
3,3,A4,10,0.1104831,3.314446153,196.991368
2,3,A4,12,0.111617128,3.348465894,196.557763
2,3,A6,25,0.124992833,3.749730452,196.238748
2,3,B1,23,0.116177612,3.485281533,196.223986
3,3,A4,16,0.111024078,3.330675569,196.179546
2,3,A5,6,0.117074917,3.512195946,195.515112
2,3,B1,1,0.129219755,3.876538506,195.50949
2,3,B1,25,0.12449797,3.734888452,195.461813
3,3,A6,1,0.109654024,3.289574857,195.293817
3,3,A2,25,0.110474288,3.314185335,194.434747
2,3,A6,24,0.122993931,3.689764639,194.084423
1,3,B1,15,0.10823457,3.24699088,193.198707
2,3,A6,23,0.115744014,3.472272744,193.17676
2,3,A4,23,0.112129664,3.36384105,192.302373
1,3,A3,3,0.107497256,3.224873173,192.097596
3,3,B1,23,0.131317997,3.939485554,191.986911
2,3,B2,12,0.109880092,3.296355573,191.63088
2,3,A5,21,0.117278521,3.51830504,191.281267
1,3,A6,19,0.107297242,3.218873664,191.203685
3,3,A1,25,0.109335614,3.280020326,191.118654
3,3,A4,19,0.106916729,3.207455448,190.739445
2,3,A1,1,0.126218909,3.786513236,190.716772
3,3,A4,8,0.106825291,3.204712308,190.683144
2,3,A4,14,0.111469975,3.344052877,190.613657
3,3,B1,18,0.106420364,3.192566308,189.641089
3,3,A1,5,0.10667746,3.200277729,188.819104
3,3,A2,6,0.105480335,3.164365328,188.071438
3,3,B1,16,0.106058251,3.181701496,187.829163
2,3,A3,12,0.10513177,3.153908515,187.66021
2,3,A6,18,0.106694242,3.200782363,186.501535
2,3,A2,7,0.109149417,3.274438049,186.318054
3,3,A1,19,0.104440425,3.133167003,186.112837
3,3,B1,3,0.106580146,3.197359375,185.982355
1,3,A4,14,0.105820962,3.174582923,185.715788
2,3,A4,3,0.10379978,3.113951296,185.075007
2,3,B2,11,0.104919806,3.147550403,184.868699
3,3,A6,21,0.105597309,3.16787429,184.372901
1,3,A3,12,0.104140389,3.124170085,183.807786
3,3,A1,10,0.103205247,3.096115048,183.602135
3,3,A1,13,0.102831672,3.084908748,183.143208
1,3,B1,21,0.107341061,3.220185871,183.016509
3,3,A4,6,0.102344665,3.070296455,182.480538
3,3,A4,20,0.102391407,3.071699662,181.949531
1,3,A3,5,0.107746931,3.232363812,181.445831
2,3,B1,24,0.114952445,3.448525222,181.394958
2,3,A6,5,0.101443653,3.0432668,179.758154
2,3,A6,22,0.105226036,3.156734198,179.19994
2,3,A5,24,0.111102025,3.333015488,178.763159
2,3,B2,14,0.103594048,3.107776798,178.596139
1,3,A6,10,0.100124039,3.003672033,178.320913
2,3,A6,4,0.104282813,3.128442623,177.697913
3,3,A5,23,0.121610628,3.648268333,177.308296
2,3,A4,11,0.10073928,3.022137113,176.898175
1,3,A3,15,0.10065603,3.019638446,176.852644
1,3,A4,3,0.098801955,2.964016736,176.756697
3,3,A2,16,0.099526854,2.985763411,176.262058
1,3,A5,12,0.098389367,2.951639843,175.52663
3,3,B1,10,0.097471249,2.924097451,173.98618
3,3,A2,24,0.099319861,2.979551405,173.909077
3,3,B1,2,0.099783707,2.993470017,173.723434
2,3,A4,4,0.101796866,3.053863499,173.665453
3,3,A5,6,0.096763579,2.902867723,172.529461
1,3,A4,15,0.096581696,2.897411871,172.398327
1,3,A5,4,0.097654065,2.929579637,172.26177
1,3,A3,2,0.096501435,2.895002227,172.062059
1,3,A6,13,0.101215979,3.036435915,171.965948
2,3,A2,16,0.097482524,2.924432611,171.764208
1,3,A5,9,0.102073667,3.06216491,170.667171
1,3,A5,8,0.096428977,2.892828599,170.004286
3,3,A4,7,0.094795173,2.843814354,169.398974
2,3,B2,15,0.097517386,2.925479267,168.900113
1,3,A3,4,0.097529788,2.925852517,168.531473
2,3,A6,21,0.100533518,3.015964514,166.382973
3,3,A3,17,0.094241788,2.827215624,166.242514
2,3,A6,19,0.094493172,2.834755509,166.213489
3,3,A4,9,0.09418056,2.825379682,166.040328
2,3,A5,15,0.096348579,2.890416028,165.430511
2,3,A6,11,0.093584353,2.807490272,164.989214
2,3,B2,2,0.098325281,2.94971687,164.301544
2,3,B2,13,0.096531089,2.895891393,164.199383
3,3,A4,17,0.092619414,2.778544444,163.380647
2,3,A3,3,0.091477274,2.744281451,163.286934
3,3,B1,6,0.09146598,2.743938676,163.083843
1,3,A5,13,0.093777649,2.813288382,162.329111
