Trial,Dose,Well,Minute,MD,MV,TD
3,1,A1,7,0.156937297,4.708052849,272.129273
3,1,A1,4,0.156041966,4.681193379,271.51302
3,1,A4,12,0.154831912,4.64489233,271.110678
2,1,A2,10,0.15657967,4.697323395,270.25651
3,1,A4,19,0.151705928,4.551116923,270.188257
1,1,A1,11,0.152328009,4.569778353,270.07756
3,1,A6,11,0.153974837,4.619178197,269.917889
1,1,A2,22,0.150236266,4.507022712,267.57079
1,1,A5,10,0.155731256,4.671869394,267.390566
3,1,A1,5,0.156441395,4.693174438,267.201903
1,1,A1,9,0.151402096,4.541999014,267.073298
3,1,A2,22,0.150677177,4.520249927,266.698604
1,1,A2,21,0.150032186,4.500903048,266.30713
1,1,A1,10,0.15418223,4.625403364,265.810165
1,1,A3,11,0.148059155,4.441710988,263.841415
1,1,A5,5,0.146693706,4.400749933,261.26149
2,1,A6,24,0.159100019,4.772935908,260.128531
2,1,A3,22,0.156951322,4.708475798,259.597487
3,1,A4,22,0.146617705,4.398472035,259.36672
2,1,A2,2,0.174514785,5.235369777,258.630911
2,1,A3,4,0.151217181,4.536458484,258.430162
3,1,A2,1,0.145743305,4.372238697,258.40288
1,1,A5,11,0.145758866,4.372705893,257.993192
3,1,A1,3,0.192378772,5.771287634,257.787555
2,1,A3,23,0.152860348,4.585751675,257.416826
3,1,A4,24,0.144284842,4.328484198,257.404159
2,1,A1,11,0.147948517,4.438390213,257.282471
3,1,B1,3,0.187900365,5.636931641,256.483998
2,1,A1,1,0.196098604,5.882873705,255.124284
2,1,A4,23,0.15433382,4.629948923,255.113805
3,1,A1,23,0.143031144,4.290874268,255.02453
3,1,A3,7,0.142668422,4.279997732,254.805801
1,1,A1,2,0.156651645,4.699484052,253.619013
2,1,B1,24,0.144405201,4.332095624,252.420292
3,1,A2,23,0.1416091,4.248215379,251.922589
1,1,A6,21,0.140529869,4.215833453,250.283697
2,1,A3,6,0.146069587,4.382025117,249.778994
2,1,A2,1,0.190278108,5.708264652,249.074044
1,1,A5,13,0.138208431,4.14619571,247.116675
2,1,A3,25,0.144881967,4.346396657,247.023754
3,1,A2,12,0.14036741,4.210960365,246.344804
2,1,A4,12,0.154243859,4.62725261,245.247736
2,1,A4,11,0.150967364,4.528961828,243.661325
3,1,A2,18,0.136666157,4.099927929,243.539092
2,1,A5,21,0.143438441,4.30308789,242.697842
2,1,A2,3,0.1382651,4.147894313,242.65525
2,1,A5,5,0.143146192,4.294324624,241.773918
3,1,A4,20,0.136494719,4.094780503,241.595652
1,1,A1,8,0.134702655,4.041022996,240.578941
3,1,A4,5,0.134348926,4.0304141,238.872391
1,1,A5,9,0.134623632,4.038652832,237.20684
3,1,A3,11,0.134614287,4.038371295,236.921145
3,1,A3,1,0.133099487,3.992929949,235.98539
3,1,A4,3,0.171971535,5.159070696,234.741145
2,1,A3,3,0.136845592,4.10531,234.69019
3,1,A2,25,0.132234879,3.966991509,233.923501
2,1,A4,24,0.137892627,4.136725053,233.314325
3,1,B1,11,0.132046248,3.961329455,232.401397
3,1,A5,12,0.137773656,4.133152111,231.046421
2,1,A5,25,0.144673219,4.340138019,230.753784
3,1,A4,23,0.129559289,3.88672475,230.485976
2,1,A6,2,0.156409276,4.692214969,229.765226
1,1,A1,21,0.128571464,3.857093038,228.985777
3,1,A4,21,0.128432157,3.852910428,227.967078
3,1,B1,24,0.126959213,3.8087222,226.749154
2,1,A4,19,0.13561938,4.068509754,226.348746
3,1,A4,11,0.128577858,3.857283776,225.782718
2,1,A2,9,0.12768278,3.830429983,225.615473
1,1,A5,1,0.135963667,4.078853994,224.34005
3,1,A2,2,0.143478752,4.30430245,224.257289
2,1,A5,18,0.126855256,3.805596032,223.772672
3,1,A6,6,0.124701804,3.741000264,221.969212
2,1,B1,10,0.128059538,3.841733002,221.799119
1,1,A1,7,0.12400587,3.720125658,221.598489
2,1,A6,25,0.125689527,3.770638943,221.087878
2,1,A2,24,0.12622649,3.786740947,220.012772
2,1,A5,19,0.124411235,3.732287849,219.834652
2,1,A6,15,0.13692962,4.107830794,218.950463
3,1,A1,2,0.139127551,4.173763672,217.456362
2,1,A4,21,0.129136914,3.874056217,217.079153
1,1,A5,4,0.12151325,3.645345701,216.779638
2,1,A3,2,0.147919877,4.437532893,216.25886
3,1,A5,15,0.121814118,3.654371257,216.098246
3,1,B1,23,0.120988416,3.629603511,215.722346
3,1,B1,15,0.120553222,3.616544543,213.861416
1,1,A5,18,0.119837747,3.595085712,213.790541
2,1,A1,20,0.122071062,3.662075776,212.403648
3,1,A5,21,0.118561475,3.556798786,211.987917
3,1,A4,2,0.135587085,4.067554363,211.922614
2,1,A2,4,0.12063247,3.618921794,210.503661
1,1,A2,20,0.117973571,3.539159075,210.346877
2,1,A1,9,0.118218544,3.546501289,209.128605
2,1,A5,3,0.121373854,3.641165699,209.12715
3,1,B1,10,0.117415219,3.522406277,207.824938
3,1,A4,1,0.116910475,3.507266097,207.282273
3,1,A6,20,0.115795455,3.473816225,207.042274
3,1,A2,21,0.115398535,3.461906734,205.64019
3,1,B1,12,0.116986296,3.509541886,205.31095
1,1,A5,12,0.116215491,3.486415148,204.771695
2,1,A6,12,0.120247933,3.607393739,204.541734
3,1,A2,3,0.149815766,4.494409165,204.49852
1,1,A2,19,0.114899831,3.446946015,204.4068
1,1,A5,8,0.113847819,3.415385747,202.649118
3,1,B1,22,0.113885086,3.416505763,202.146027
1,1,A6,14,0.120011112,3.60028077,201.138624
2,1,A5,4,0.115393403,3.461749337,200.09216
2,1,B1,20,0.114151592,3.424500195,199.536983
2,1,A3,7,0.116882796,3.506428792,199.40205
3,1,A1,17,0.118795478,3.563813391,198.982425
3,1,A3,2,0.127072338,3.812119091,198.614065
2,1,A3,16,0.115789961,3.473645958,198.232413
2,1,B1,19,0.112554485,3.37659046,198.208448
1,1,A5,3,0.109619095,3.288527153,195.231609
1,1,A2,10,0.112476337,3.374243621,194.471587
1,1,A6,13,0.108573934,3.25717266,193.913047
3,1,B1,13,0.110462635,3.313831455,193.530536
3,1,A2,11,0.109373724,3.281163722,192.497754
2,1,A4,5,0.119066328,3.57194948,192.173053
2,1,A6,10,0.110782726,3.323438002,191.321768
2,1,A4,8,0.13836947,4.15101591,190.811499
3,1,A5,1,0.107548361,3.226405127,190.683244
3,1,B1,14,0.113126262,3.393737363,190.504626
2,1,A3,5,0.111229178,3.336827689,189.645748
2,1,A5,9,0.107440788,3.223177604,189.203228
1,1,A5,20,0.106851094,3.205489887,189.019585
2,1,A4,10,0.108919375,3.267541229,188.757277
1,1,A5,22,0.105726501,3.17174802,188.510352
3,1,A5,10,7.853855417,235.61245,188.49253
3,1,A5,22,0.10584168,3.175204647,187.657299
2,1,A4,4,0.119684477,3.59047771,187.066838
3,1,A6,9,0.102967953,3.088994161,183.385924
3,1,A2,17,0.102877378,3.086279345,182.195836
2,1,A2,6,0.10475556,3.142618084,182.065163
1,1,A6,12,0.103859562,3.115743954,181.754234
1,1,A5,2,0.109136928,3.2740626,176.692686
2,1,A2,7,0.100936291,3.028052369,175.931956
2,1,A4,9,0.099679822,2.990355619,175.436487
1,1,A5,16,0.098236598,2.94705401,174.664671
2,1,A4,22,0.103352361,3.1005261,174.355433
2,1,B1,9,0.098704575,2.96109707,173.818757
2,1,A3,1,0.132249014,3.967414595,173.246208
2,1,A4,3,0.100916257,3.027442756,172.465884
2,1,A6,1,0.13251628,3.975431024,172.138648
2,1,A3,8,0.125270601,3.75806488,171.745994
1,1,A2,8,0.095748977,2.872429866,171.390668
2,1,A1,10,0.098592634,2.957737677,170.170886
2,1,A5,10,0.098196863,2.945864181,169.585983
1,1,A5,19,0.095326127,2.859744046,169.394527
1,1,A6,7,0.094124659,2.823699832,168.012517
3,1,A6,16,0.093844097,2.815284688,167.136336
3,1,A4,8,0.093525646,2.805728091,167.036804
2,1,A6,6,0.094258364,2.827712624,167.025821
2,1,A4,20,0.096616345,2.898453607,166.856427
1,1,A5,17,0.093303921,2.799079894,166.640803
2,1,A2,8,0.11847913,3.554321943,166.463178
1,1,A2,9,0.093310328,2.799270451,165.532522
1,1,A6,11,0.092782028,2.78342239,164.966445
3,1,A4,18,0.092274438,2.768195062,164.2485
3,1,A4,7,0.091791686,2.75371189,164.123534
3,1,A5,25,0.092454602,2.773599864,163.7371
1,1,A5,15,0.091484548,2.74449775,162.202104
3,1,B1,9,0.091190043,2.735661773,162.044706
3,1,A6,10,0.090179338,2.705340314,160.879939
3,1,A4,17,0.089965399,2.69892275,159.328722
2,1,A1,19,0.089860682,2.695781976,159.143267
3,1,A5,23,0.08880584,2.664138689,158.518425
1,1,A2,18,0.088425837,2.652743768,157.928544
1,1,A5,7,0.088183811,2.645476465,157.408103
2,1,A4,18,0.089797646,2.693889925,156.427499
1,1,A1,20,0.087752112,2.6325295,156.111007
2,1,B1,18,0.087781787,2.633419881,154.759291
1,1,A6,9,0.087199576,2.615948211,154.517648
3,1,A5,3,0.11298528,3.389516141,153.998936
1,1,A2,17,0.085605398,2.568126181,152.891241
1,1,A2,7,0.085232657,2.556945937,152.310758
3,1,A6,17,0.08555471,2.56660677,151.517392
2,1,A4,2,0.104467053,3.133973243,151.059358
1,1,A6,8,0.084148223,2.524409402,150.62532
2,1,A4,7,0.090899322,2.726947589,150.438378
1,1,A2,6,0.084476186,2.534248433,149.353897
3,1,A6,19,0.08338942,2.501648658,148.516557
2,1,A6,9,0.084105151,2.523122952,148.445592
1,1,A5,23,0.082512884,2.475351138,146.460369
1,1,A1,19,0.08171015,2.451269401,145.852618
2,1,A4,16,0.083518805,2.505527961,145.823833
1,1,A6,6,0.082426409,2.472757336,145.729891
1,1,A3,12,0.082456243,2.473652213,145.287901
3,1,B1,8,0.08123954,2.43715117,145.093819
2,1,A5,23,0.086315782,2.589435554,145.010514
1,1,A3,10,0.082767539,2.482990404,143.27061
1,1,A5,24,0.080208411,2.406218763,142.690764
1,1,A6,22,0.08002584,2.400740303,142.686073
3,1,A6,8,0.079143353,2.374267984,141.350028
3,1,A6,7,0.079026607,2.37076382,141.299573
2,1,A2,20,0.080642252,2.419231276,140.882014
2,1,A5,2,0.094206482,2.82615502,139.048768
1,1,A3,13,0.077561935,2.326826409,138.680739
3,1,A6,18,0.077209673,2.316258447,137.742057
2,1,A5,24,0.086505619,2.595138317,137.716945
1,1,A6,10,0.079777027,2.393278974,137.615372
2,1,A3,9,0.078135393,2.344029564,136.34626
2,1,A5,8,0.096918131,2.907502096,135.976138
3,1,A2,7,0.075384388,2.261500308,134.787285
2,1,A5,17,0.079310503,2.379274438,134.748545
3,1,A2,6,0.075464598,2.263905171,134.704308
1,1,A2,5,0.074902972,2.247057249,133.402194
3,1,A2,19,0.074711593,2.241316075,133.061348
2,1,A5,12,0.073582884,2.207455159,131.63978
1,1,A5,14,0.077387477,2.321592634,129.856187
3,1,A3,16,0.070551111,2.116501684,125.651528
3,1,A5,18,0.069226385,2.076766334,123.49987
1,1,A2,16,0.069367158,2.080987058,123.334807
2,1,A3,10,0.070930283,2.127880386,123.134972
1,1,A6,16,0.067986137,2.039562047,120.879352
2,1,A4,1,0.092842556,2.78523804,120.788165
2,1,B1,25,0.067591847,2.027729356,120.78663
3,1,A5,24,0.066683053,2.00046361,118.962567
2,1,A5,16,0.067117281,2.013486331,118.529119
2,1,A5,1,0.090032591,2.700941262,118.392857
1,1,A5,6,0.066747797,2.002404021,118.010105
1,1,A2,25,0.065246176,1.957357724,115.811963
1,1,A6,20,0.064475016,1.934223393,114.958954
1,1,A5,25,0.064594419,1.937805606,114.655094
2,1,B1,22,0.065244507,1.957307864,113.329708
2,1,A5,7,0.064537594,1.93610628,111.391888
2,1,A6,8,0.078433442,2.35297,110.904887
2,1,A1,22,0.061506088,1.845156607,109.480837
3,1,B1,7,0.060923008,1.827665912,108.930339
1,1,A6,23,0.059969066,1.799047102,106.56503
3,1,A5,20,0.05924788,1.777410889,105.93521
1,1,A2,15,0.059672654,1.790155358,105.799615
1,1,A3,21,0.058184428,1.745509506,103.626466
3,1,A5,13,0.058195602,1.745842785,101.958694
2,1,A4,17,0.057830873,1.73490118,101.897999
2,1,A4,6,0.058798371,1.763926733,100.956803
2,1,A1,23,0.055336435,1.660069989,98.830873
3,1,B1,6,0.0551733,1.655174683,98.484341
3,1,B1,20,0.054458763,1.633740933,96.936599
3,1,A2,20,0.054162064,1.624839318,96.84177
3,1,A3,17,0.053222648,1.596656861,94.25731
1,1,A6,17,0.052726571,1.58177612,94.169656
3,1,A5,2,0.059845149,1.795331216,93.537968
2,1,A1,25,0.052104872,1.563124964,93.319826
2,1,A5,22,0.053689635,1.610663706,92.56093
2,1,A1,24,0.051753842,1.552593234,92.484115
2,1,A1,18,0.050401354,1.512020981,89.865614
3,1,A5,9,5.603496688,168.1026875,89.655947
3,1,B1,16,0.050217448,1.506502465,89.437275
1,1,A3,22,0.049570177,1.48708479,88.383625
1,1,A6,19,0.049387728,1.481612218,88.157095
2,1,B1,17,0.048949057,1.468450802,87.22722
3,1,A5,16,0.048392895,1.451764969,86.090961
2,1,A5,14,0.050984094,1.529501455,85.500326
2,1,A6,16,0.047967856,1.439015393,85.47872
3,1,A2,16,0.047714109,1.43140365,84.978828
2,1,A5,13,0.047225399,1.416742626,84.344562
2,1,A2,18,0.047582917,1.427471498,84.17418
3,1,A2,10,0.04682968,1.404870224,83.544149
1,1,A6,18,0.046759438,1.402764793,83.512357
2,1,A5,15,0.050848189,1.525423787,82.170674
3,1,B1,18,0.045800033,1.373980577,81.707259
2,1,B1,14,0.045618032,1.368520801,81.428187
1,1,A1,18,0.044280496,1.328395437,79.084966
3,1,B1,19,0.043728748,1.311843457,77.793443
2,1,A2,19,0.043903392,1.317083891,77.40168
3,1,B1,17,0.04357671,1.30728358,77.174354
2,1,B1,13,0.043095944,1.292859333,76.883164
2,1,A5,6,0.043231434,1.296922628,75.006538
2,1,B1,8,0.051746356,1.55236971,73.065854
3,1,A5,14,0.043061897,1.291838213,72.516234
1,1,A3,24,0.039141454,1.174227173,69.632647
2,1,A2,22,0.038805246,1.164141623,68.607675
1,1,A3,9,0.03860552,1.158149115,68.486193
1,1,A6,24,0.036110974,1.083313373,64.241423
2,1,B1,16,0.035393702,1.061795852,63.142364
2,1,A2,25,0.035054273,1.051613139,62.641985
1,1,A3,25,0.034767567,1.04301169,61.712432
1,1,A3,20,0.033129918,0.993883803,59.070643
2,1,A1,12,0.031698967,0.950954913,56.77285
2,1,A2,16,0.03087334,0.926186265,54.892799
2,1,A1,6,0.030590494,0.917701601,54.267536
2,1,B1,7,0.030602775,0.918072828,54.105707
2,1,A1,17,0.027569932,0.827086222,49.184758
3,1,A2,9,0.026550621,0.796506781,47.339757
2,1,B1,15,0.0266957,0.800860006,45.436081
2,1,A1,8,0.030785654,0.923556488,43.746414
3,1,A2,8,0.023992513,0.71976477,42.850629
1,1,A1,16,0.023099389,0.692970861,41.070714
2,1,B1,6,0.02281606,0.684472753,40.612586
1,1,A1,17,0.017619227,0.528568651,31.467939
1,1,A3,19,0.017313338,0.519392549,30.904308
2,1,A6,7,0.017439127,0.523166039,30.727741
1,1,A3,8,0.017126506,0.513788682,30.656445
2,1,A1,13,0.015952778,0.47857696,28.491662
2,1,A1,16,0.015634059,0.469015796,27.891162
1,1,A3,23,0.015271589,0.458141277,27.137614
1,1,A3,18,0.014299844,0.428989289,25.539522
2,1,A1,14,0.012735559,0.382061008,22.732973
1,1,A3,7,0.011762455,0.352867683,21.019507
2,1,A1,15,0.011168895,0.335062409,19.00946
2,1,A1,7,0.010715118,0.321448689,18.965759
2,1,A2,17,0.010458755,0.313758064,18.637501
1,1,A3,5,0.009052225,0.271563403,16.122013
1,1,A3,1,0.009577996,0.287336006,15.803694
1,1,A3,3,0.007316598,0.219494621,13.030861
1,1,A3,17,0.006483198,0.194493348,11.578992
1,1,A3,2,0.005322681,0.159678308,8.61742
1,1,A3,14,0.004387571,0.131625702,7.37112
1,1,A3,6,0.003898265,0.116946346,6.892133
2,1,A2,5,0.003039208,0.091174879,5.418907
1,1,A3,4,0.002998283,0.089947405,5.348936
1,1,A3,15,0.0029148,0.087442775,5.16794
2,1,B1,1,0.00345428,0.103627072,4.542378
1,1,A6,25,0.002429841,0.072894107,4.312967
1,1,A3,16,0.001902093,0.057061991,3.381921
2,1,B1,3,0.000840479,0.025214071,1.501096
2,1,B1,5,0.000474313,0.014229333,0.8457
2,1,B1,4,0,0,0
2,1,B1,2,0,0,0
2,2,C2,11,0.430473133,12.91401188,540.674255
1,2,B6,20,0.273850913,8.215410575,486.085371
3,2,B4,18,0.305242838,9.157146434,485.336113
2,2,B5,11,0.336726914,10.10165894,475.458402
2,2,B2,10,0.32053499,9.615906624,473.750715
2,2,B2,9,0.32318526,9.695438663,454.398475
3,2,C3,7,0.276081352,8.282315267,450.288685
1,2,B6,18,0.250064608,7.501836327,446.615389
3,2,C3,10,0.281950023,8.458384605,438.432285
1,2,C3,20,0.242375414,7.271160675,430.701111
3,2,B4,11,0.243154107,7.294526532,426.978612
3,2,C1,21,0.237015323,7.110355877,420.228167
1,2,B4,21,0.233175445,6.995163541,414.819116
1,2,C4,13,0.231467345,6.943920544,412.474808
3,2,B4,10,0.275534786,8.265910763,411.648971
3,2,B4,20,0.250154012,7.504523192,405.999961
2,2,B5,9,0.290563079,8.716766363,405.044932
1,2,B6,10,0.233411825,7.002255564,403.569046
1,2,B6,19,0.227298171,6.81885271,400.953974
3,2,B4,17,0.243242804,7.297174687,400.134413
1,2,C3,11,0.224025942,6.720681631,399.662281
3,2,B5,16,0.24399062,7.319604035,399.656635
1,2,C3,21,0.224985139,6.749459532,399.348622
1,2,C3,13,0.223190624,6.695624799,399.064835
1,2,C4,19,0.223468371,6.703959014,398.891043
1,2,B6,23,0.224581734,6.737358457,397.285087
2,2,B5,10,0.276433527,8.29288007,395.852811
1,2,B6,22,0.223414814,6.702346787,395.667635
1,2,C4,20,0.221949992,6.65840489,394.405135
3,2,C3,20,0.223324819,6.699649161,393.94498
1,2,B6,4,0.220554772,6.616554552,393.469713
1,2,B6,5,0.220528605,6.615767844,392.761445
1,2,C4,23,0.220609894,6.618205318,391.582562
1,2,C4,22,0.219391572,6.581654008,390.297606
1,2,C3,10,0.225313418,6.759309555,390.017526
1,2,B4,13,0.217412534,6.52228226,388.733611
1,2,B6,3,0.218251053,6.547440309,388.268623
1,2,C3,4,0.216709044,6.501178772,386.608935
1,2,B4,15,0.215492201,6.464675703,381.636688
1,2,C4,25,0.215722058,6.471569615,381.180876
1,2,C2,12,0.216074506,6.482140227,380.723279
1,2,B6,11,0.214554701,6.436553204,380.405485
3,2,B2,23,0.212980389,6.389318522,378.892112
2,2,B2,15,0.266148733,7.984357032,378.463498
3,2,B5,8,0.217361164,6.520744402,378.208425
1,2,B6,6,0.21312695,6.393721049,375.955939
2,2,C1,12,0.340894771,10.2266979,373.961564
1,2,B6,21,0.212500555,6.37493141,373.788477
1,2,C3,9,0.210563865,6.316828322,372.698041
1,2,C3,12,0.211700301,6.350918134,372.169129
1,2,B4,11,0.208887412,6.26653658,371.401819
1,2,C4,21,0.208607866,6.258148016,371.113394
2,2,B3,18,0.209889603,6.296601577,370.03537
1,2,B6,15,0.208412484,6.252289255,369.09851
2,2,B5,21,0.258441404,7.753149867,369.054325
1,2,C4,11,0.207035186,6.21097197,368.936701
1,2,C2,15,0.208069764,6.242001951,368.907691
1,2,B4,22,0.206791006,6.203642386,368.294781
1,2,C3,15,0.207866757,6.235917394,367.716294
3,2,B4,19,0.220704664,6.621057597,365.486923
3,2,C3,19,0.230358904,6.910666733,360.281326
1,2,B6,12,0.204362103,6.1307779,360.086025
1,2,C3,3,0.202105022,6.063066221,359.949045
1,2,C3,19,0.202275937,6.068189635,359.848892
1,2,B6,24,0.20266877,6.079978541,359.737066
1,2,B4,24,0.200264026,6.007834817,356.269702
1,2,C2,2,0.219865597,6.595873558,355.962401
1,2,B4,25,0.200478291,6.014265172,354.646096
3,2,C3,18,0.22164328,6.649205945,353.077745
3,2,B4,9,0.233119556,6.993490939,352.709888
3,2,B2,24,0.197662831,5.929803049,352.630491
1,2,C4,5,0.197662634,5.9297968,352.037152
1,2,C2,25,0.198747842,5.962348442,351.982429
1,2,B6,25,0.199350426,5.980427961,351.0561
1,2,C4,3,0.197003851,5.910033189,350.863859
1,2,C4,12,0.199067097,5.971924027,349.959957
1,2,C2,3,0.196320223,5.889520567,349.646318
1,2,B4,12,0.19758687,5.927521515,348.148065
3,2,C3,21,0.195257221,5.8576353,348.143625
1,2,C3,14,0.20712836,6.213762073,346.732875
1,2,C4,15,0.195928036,5.877759706,346.596695
1,2,C4,4,0.194023211,5.820612618,346.137408
2,2,C2,10,0.261856629,7.855607631,345.912607
1,2,C4,14,0.20638969,6.191608425,345.90912
1,2,C3,5,0.194218762,5.826480646,345.903616
3,2,C3,22,0.19682797,5.904760285,345.236259
2,2,B5,12,0.250086372,7.502471595,341.868071
2,2,B2,13,0.209704994,6.291063131,341.609435
1,2,C4,24,0.19242549,5.772682772,341.555245
1,2,C3,18,0.191820481,5.754536303,341.440457
3,2,C3,23,0.193590275,5.807623988,341.299654
2,2,B5,23,0.246003432,7.380013761,339.484736
3,2,B5,23,0.201011467,6.030251961,339.307357
1,2,C3,23,0.191042547,5.731196165,338.718436
3,2,B2,22,0.191422512,5.742597405,338.626424
1,2,B4,4,0.18978813,5.693568072,338.582024
1,2,C3,2,0.208771385,6.263051062,338.000872
1,2,C3,22,0.189198094,5.675861433,336.583409
3,2,B4,16,0.196531631,5.895857458,336.265621
1,2,B6,2,0.207910637,6.237229852,336.1915
1,2,B6,13,0.188967791,5.6689508,335.606797
3,2,C3,9,0.18873291,5.661909397,334.623449
1,2,C2,23,0.188487869,5.654559685,334.565968
3,2,B5,14,0.207759093,6.232683985,333.661104
1,2,C2,22,0.186867052,5.605933416,333.183954
3,2,B5,24,0.190369132,5.710995232,332.955611
1,2,C2,4,0.186530997,5.595853324,332.771299
1,2,C2,24,0.187121513,5.613569842,332.140686
1,2,C1,21,0.186391863,5.591676252,329.727205
2,2,B5,22,0.223842843,6.715198559,329.272822
1,2,C2,14,0.195952967,5.878507065,329.200984
3,2,B4,21,0.18479645,5.543815947,328.752884
1,2,B6,9,0.185035935,5.550999136,327.698641
2,2,B2,11,0.230822727,6.92457487,327.537449
3,2,B4,25,0.186297354,5.588845348,326.765559
3,2,B5,13,0.189816037,5.694400471,326.483583
3,2,B5,11,0.186936646,5.608023751,326.391384
2,2,B2,19,0.205974915,6.179157164,326.058291
3,2,B5,21,0.182290744,5.46864694,324.659815
2,2,B2,21,0.200466398,6.013903004,324.354632
3,2,B2,25,0.183138226,5.494071536,324.337799
1,2,C2,13,0.180587304,5.417546633,322.8901
1,2,C1,13,0.180859968,5.425723178,322.654183
2,2,B3,17,0.189589382,5.687595006,322.301949
1,2,C5,15,0.181552585,5.446496714,321.529628
1,2,B4,20,0.180527112,5.415737594,321.157732
1,2,C3,16,0.180506638,5.415124061,320.940803
1,2,C2,5,0.180194132,5.405747535,320.925749
1,2,B6,1,0.194392444,5.831692794,320.747533
1,2,C1,3,0.179959094,5.398693723,320.507146
2,2,B2,14,0.199384615,5.981465156,320.211691
1,2,B4,5,0.179170289,5.375032195,319.102285
1,2,C5,13,0.179646238,5.389303761,319.051718
2,2,C2,9,0.249624397,7.488617997,319.019979
3,2,C3,13,0.188494426,5.65475293,317.801602
1,2,B6,14,0.189138088,5.674063143,317.751988
1,2,C3,1,0.192490282,5.77462557,317.608965
2,2,B3,16,0.198720885,5.961543373,317.555975
1,2,C4,18,0.178712511,5.361301988,317.39342
2,2,B5,19,0.210059466,6.301685781,317.189793
1,2,B6,8,0.177469585,5.324010168,316.60574
1,2,C3,17,0.177359099,5.320700387,316.408632
1,2,C1,15,0.179175031,5.37517511,316.243929
1,2,C5,5,0.177458239,5.32367402,316.053123
3,2,B4,24,0.178070692,5.342045282,315.541266
1,2,C3,25,0.177090438,5.312641679,314.335528
2,2,B2,12,0.191600333,5.747925091,314.224546
1,2,C1,23,0.178720827,5.361550057,314.191214
1,2,C4,6,0.177669994,5.330025136,314.12055
1,2,B4,2,0.194238014,5.827054929,314.082869
1,2,B4,3,0.176247777,5.28736032,313.89729
3,2,B2,21,0.175827285,5.274745308,313.675876
1,2,B4,14,0.187061366,5.611765823,313.514849
3,2,B4,23,0.176849589,5.305411592,313.200622
1,2,C2,1,0.188630164,5.658826448,311.239771
3,2,B4,22,0.180629674,5.418816087,310.683039
1,2,C5,4,0.174020842,5.220553952,310.453182
3,2,B5,22,0.175963411,5.278828189,309.871566
3,2,B5,4,0.175926881,5.277736564,309.807237
1,2,B4,23,0.174054531,5.221561337,308.598684
2,2,B4,10,0.429474393,12.88404282,307.93314
1,2,C1,12,0.175547491,5.2663498,307.734752
1,2,C6,14,0.18376163,5.512771609,307.249445
1,2,C4,8,0.171924957,5.157675336,307.057973
1,2,B5,15,0.172450585,5.173443053,305.065084
1,2,C5,21,0.171416465,5.142417791,304.949892
1,2,C5,24,0.171801279,5.153964732,304.947271
3,2,C3,14,0.181492285,5.444689982,304.907039
1,2,C4,1,0.184592899,5.537710776,304.578284
1,2,C1,25,0.172505748,5.175103201,304.472646
3,2,B5,25,0.172483035,5.174413898,304.432556
1,2,C3,24,0.171441231,5.143168872,303.965302
3,2,C3,11,0.174099678,5.222912202,303.629838
1,2,C4,2,0.187211521,5.61626706,303.095453
3,2,C3,24,0.169673096,5.09012222,302.696803
1,2,C5,23,0.169711499,5.091272922,300.898488
1,2,C6,12,0.170902661,5.12700963,300.446878
1,2,C1,5,0.168568572,5.056988652,300.220627
1,2,C5,14,0.179114051,5.373344493,300.19515
1,2,C4,10,0.173094268,5.192753712,298.933801
1,2,C6,18,0.167181231,5.015371446,298.251316
3,2,C3,25,0.169691847,5.090686381,297.300116
1,2,C5,3,0.166494978,4.994779607,296.527556
2,2,B2,25,0.189161593,5.674774301,296.416216
1,2,C1,11,0.165972774,4.979115733,295.59751
3,2,B2,20,0.165272092,4.958093891,295.175957
1,2,C6,22,0.166168054,4.984973241,294.782128
1,2,B6,7,0.165129756,4.953826062,294.756615
3,2,C3,15,0.166806491,5.004124844,294.74707
3,2,B5,15,0.166923698,5.007640879,294.453404
3,2,C3,5,0.165458546,4.963684217,293.854377
3,2,B5,12,0.167637644,5.029056289,293.198239
2,2,C1,24,0.247455609,7.423565839,291.997619
2,2,C3,11,0.244914701,7.34735344,291.203579
3,2,C3,12,0.166355812,4.990607553,290.956316
1,2,C2,11,0.163644787,4.909275901,290.633142
1,2,B6,17,0.164771669,4.943078508,290.492453
1,2,C1,14,0.173859617,5.215714323,290.34556
3,2,C2,15,0.163453968,4.9035519,289.96734
2,2,C1,14,0.273885129,8.21643706,289.770466
1,2,C6,13,0.162492429,4.874702217,289.561509
1,2,C1,4,0.16266778,4.879965821,289.223312
1,2,C5,12,0.164432799,4.932915569,289.07286
3,2,B5,5,0.164593292,4.937731207,289.02582
1,2,C6,20,0.162412075,4.872290692,288.606257
2,2,C1,13,0.321777328,9.653185469,288.312486
2,2,B3,19,0.16306882,4.891996372,288.142605
1,2,B4,19,0.161335797,4.840004201,287.661726
3,2,B4,12,0.164470949,4.934059537,287.659689
1,2,C6,4,0.161151021,4.834463957,287.493422
1,2,C3,8,0.160604949,4.81807967,287.482859
3,2,B4,14,0.170798693,5.123891964,286.941805
3,2,B4,15,0.167770111,5.033040772,286.719119
1,2,C5,25,0.161870819,4.856057589,286.67322
1,2,C1,1,0.173859297,5.215705492,286.520121
1,2,C2,21,0.161031948,4.830892608,286.475836
1,2,C1,24,0.161604838,4.848075506,285.878959
1,2,C5,22,0.160866038,4.825913609,285.698084
3,2,C3,8,0.159480259,4.784340644,284.831743
